0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,4.882812500000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,4.882812500000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,9.765625000000000000e-04,9.765625000000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,9.765625000000000000e-04,9.765625000000000000e-04,9.765625000000000000e-04,9.765625000000000000e-04,0.000000000000000000e+00,7.324218750000000000e-04,7.324218750000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,1.220703125000000000e-03,0.000000000000000000e+00,2.197265625000000000e-03,7.324218750000000000e-04,1.708984375000000000e-03,9.765625000000000000e-04,2.197265625000000000e-03,1.953125000000000000e-03,2.441406250000000000e-03,1.953125000000000000e-03,3.173828125000000000e-03,4.394531250000000000e-03,4.150390625000000000e-03,2.929687500000000000e-03,1.708984375000000000e-03,3.417968750000000000e-03,2.441406250000000000e-03,2.441406250000000000e-03,3.906250000000000000e-03,2.929687500000000000e-03,2.441406250000000000e-03,2.441406250000000000e-03,4.150390625000000000e-03,3.417968750000000000e-03,3.173828125000000000e-03,3.173828125000000000e-03,3.173828125000000000e-03,4.150390625000000000e-03,3.173828125000000000e-03,4.150390625000000000e-03,7.324218750000000000e-03,5.371093750000000000e-03,4.638671875000000000e-03,5.126953125000000000e-03,5.371093750000000000e-03,4.394531250000000000e-03,5.615234375000000000e-03,3.662109375000000000e-03,5.371093750000000000e-03,4.150390625000000000e-03,3.906250000000000000e-03,2.197265625000000000e-03,3.662109375000000000e-03,5.371093750000000000e-03,5.615234375000000000e-03,3.906250000000000000e-03,2.197265625000000000e-03,3.906250000000000000e-03,3.906250000000000000e-03,4.638671875000000000e-03,3.417968750000000000e-03,4.394531250000000000e-03,4.882812500000000000e-03,5.371093750000000000e-03,5.126953125000000000e-03,5.371093750000000000e-03,3.906250000000000000e-03,4.882812500000000000e-03,3.906250000000000000e-03,4.394531250000000000e-03,4.882812500000000000e-03,6.103515625000000000e-03,4.394531250000000000e-03,3.906250000000000000e-03,4.150390625000000000e-03,2.929687500000000000e-03,3.417968750000000000e-03,6.835937500000000000e-03,3.906250000000000000e-03,4.882812500000000000e-03,4.882812500000000000e-03,4.638671875000000000e-03,3.662109375000000000e-03,3.173828125000000000e-03,2.441406250000000000e-03,2.685546875000000000e-03,4.882812500000000000e-03,4.150390625000000000e-03,4.882812500000000000e-03,3.173828125000000000e-03,3.662109375000000000e-03,1.220703125000000000e-03,2.685546875000000000e-03,4.882812500000000000e-04,2.197265625000000000e-03,1.708984375000000000e-03,1.464843750000000000e-03,2.929687500000000000e-03,2.197265625000000000e-03,1.220703125000000000e-03,1.953125000000000000e-03,2.197265625000000000e-03,1.220703125000000000e-03,3.906250000000000000e-03,1.220703125000000000e-03,1.464843750000000000e-03,2.685546875000000000e-03,2.441406250000000000e-03,1.708984375000000000e-03,2.685546875000000000e-03,1.953125000000000000e-03,3.417968750000000000e-03,3.906250000000000000e-03,4.150390625000000000e-03,2.929687500000000000e-03,2.441406250000000000e-03,3.417968750000000000e-03,3.173828125000000000e-03,3.173828125000000000e-03,7.324218750000000000e-03,5.126953125000000000e-03,5.371093750000000000e-03,4.150390625000000000e-03,4.394531250000000000e-03,3.662109375000000000e-03,7.324218750000000000e-03,3.662109375000000000e-03,4.638671875000000000e-03,4.150390625000000000e-03,5.126953125000000000e-03,4.882812500000000000e-03,5.126953125000000000e-03,3.906250000000000000e-03,4.638671875000000000e-03,5.371093750000000000e-03,3.906250000000000000e-03,1.708984375000000000e-03,4.150390625000000000e-03,3.906250000000000000e-03,4.638671875000000000e-03,5.615234375000000000e-03,4.882812500000000000e-03,4.150390625000000000e-03,6.103515625000000000e-03,4.150390625000000000e-03,1.953125000000000000e-03,4.638671875000000000e-03,2.929687500000000000e-03,1.953125000000000000e-03,4.882812500000000000e-03,4.638671875000000000e-03,6.005859375000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,7.324218750000000000e-04,0.000000000000000000e+00,4.882812500000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,4.882812500000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,7.324218750000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,7.324218750000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,4.882812500000000000e-04,7.324218750000000000e-04,7.324218750000000000e-04,7.324218750000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,1.220703125000000000e-03,7.324218750000000000e-04,9.765625000000000000e-04,9.765625000000000000e-04,1.464843750000000000e-03,7.324218750000000000e-04,1.464843750000000000e-03,4.882812500000000000e-04,2.441406250000000000e-04,1.464843750000000000e-03,9.765625000000000000e-04,2.441406250000000000e-04,1.708984375000000000e-03,2.197265625000000000e-03,2.197265625000000000e-03,1.708984375000000000e-03,9.765625000000000000e-04,4.882812500000000000e-04,9.765625000000000000e-04,1.708984375000000000e-03,2.441406250000000000e-03,2.685546875000000000e-03,1.464843750000000000e-03,1.953125000000000000e-03,2.929687500000000000e-03,1.708984375000000000e-03,4.150390625000000000e-03,2.929687500000000000e-03,3.173828125000000000e-03,3.417968750000000000e-03,3.906250000000000000e-03,2.929687500000000000e-03,1.220703125000000000e-03,2.929687500000000000e-03,4.150390625000000000e-03,3.662109375000000000e-03,3.662109375000000000e-03,5.126953125000000000e-03,3.417968750000000000e-03,2.929687500000000000e-03,5.126953125000000000e-03,7.080078125000000000e-03,8.300781250000000000e-03,5.126953125000000000e-03,5.126953125000000000e-03,8.789062500000000000e-03,7.324218750000000000e-03,7.324218750000000000e-03,7.080078125000000000e-03,6.591796875000000000e-03,7.080078125000000000e-03,1.196289062500000000e-02,8.056640625000000000e-03,5.615234375000000000e-03,9.033203125000000000e-03,8.056640625000000000e-03,6.347656250000000000e-03,1.098632812500000000e-02,6.591796875000000000e-03,7.080078125000000000e-03,6.347656250000000000e-03,6.591796875000000000e-03,6.591796875000000000e-03,9.765625000000000000e-03,7.324218750000000000e-03,8.544921875000000000e-03,7.568359375000000000e-03,6.835937500000000000e-03,1.147460937500000000e-02,9.765625000000000000e-03,6.591796875000000000e-03,6.347656250000000000e-03,8.789062500000000000e-03,9.521484375000000000e-03,9.033203125000000000e-03,7.568359375000000000e-03,9.765625000000000000e-03,5.859375000000000000e-03,6.835937500000000000e-03,7.812500000000000000e-03,8.056640625000000000e-03,7.812500000000000000e-03,8.789062500000000000e-03,7.568359375000000000e-03,5.615234375000000000e-03,9.033203125000000000e-03,8.789062500000000000e-03,6.103515625000000000e-03,6.835937500000000000e-03,5.126953125000000000e-03,6.591796875000000000e-03,5.859375000000000000e-03,5.859375000000000000e-03,7.324218750000000000e-03,6.835937500000000000e-03,7.324218750000000000e-03,5.371093750000000000e-03,6.347656250000000000e-03,3.906250000000000000e-03,3.906250000000000000e-03,5.126953125000000000e-03,6.347656250000000000e-03,4.150390625000000000e-03,4.150390625000000000e-03,3.417968750000000000e-03,2.929687500000000000e-03,3.173828125000000000e-03,1.953125000000000000e-03,5.126953125000000000e-03,2.441406250000000000e-03,1.220703125000000000e-03,2.685546875000000000e-03,1.953125000000000000e-03,9.765625000000000000e-04,1.220703125000000000e-03,1.708984375000000000e-03,1.464843750000000000e-03,1.464843750000000000e-03,4.882812500000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,7.324218750000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,7.324218750000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,9.765625000000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,4.882812500000000000e-04,7.324218750000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,4.882812500000000000e-04,2.441406250000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,7.324218750000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,7.324218750000000000e-04,7.324218750000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,9.765625000000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,7.324218750000000000e-04,7.324218750000000000e-04,4.882812500000000000e-04,4.882812500000000000e-04,1.953125000000000000e-03,2.441406250000000000e-04,1.220703125000000000e-03,1.708984375000000000e-03,1.220703125000000000e-03,1.220703125000000000e-03,1.708984375000000000e-03,9.765625000000000000e-04,9.765625000000000000e-04,1.220703125000000000e-03,7.324218750000000000e-04,1.708984375000000000e-03,1.953125000000000000e-03,1.464843750000000000e-03,3.173828125000000000e-03,1.953125000000000000e-03,2.197265625000000000e-03,4.150390625000000000e-03,2.441406250000000000e-03,1.953125000000000000e-03,4.638671875000000000e-03,2.929687500000000000e-03,3.173828125000000000e-03,3.906250000000000000e-03,3.662109375000000000e-03,3.173828125000000000e-03,3.662109375000000000e-03,5.126953125000000000e-03,5.126953125000000000e-03,4.394531250000000000e-03,2.685546875000000000e-03,4.638671875000000000e-03,8.056640625000000000e-03,2.929687500000000000e-03,5.126953125000000000e-03,5.126953125000000000e-03,6.591796875000000000e-03,5.859375000000000000e-03,9.521484375000000000e-03,6.103515625000000000e-03,8.544921875000000000e-03,8.789062500000000000e-03,9.521484375000000000e-03,1.000976562500000000e-02,8.544921875000000000e-03,1.171875000000000000e-02,1.245117187500000000e-02,1.025390625000000000e-02,1.318359375000000000e-02,1.196289062500000000e-02,1.367187500000000000e-02,1.220703125000000000e-02,1.098632812500000000e-02,1.123046875000000000e-02,1.391601562500000000e-02,1.416015625000000000e-02,1.245117187500000000e-02,1.171875000000000000e-02,1.269531250000000000e-02,1.123046875000000000e-02,1.293945312500000000e-02,9.033203125000000000e-03,1.098632812500000000e-02,8.544921875000000000e-03,1.245117187500000000e-02,8.300781250000000000e-03,1.025390625000000000e-02,6.835937500000000000e-03,7.080078125000000000e-03,7.568359375000000000e-03,6.103515625000000000e-03,8.056640625000000000e-03,7.324218750000000000e-03,7.324218750000000000e-03,6.835937500000000000e-03,7.324218750000000000e-03,6.347656250000000000e-03,4.638671875000000000e-03,4.394531250000000000e-03,2.685546875000000000e-03,3.417968750000000000e-03,3.906250000000000000e-03,2.929687500000000000e-03,1.464843750000000000e-03,3.173828125000000000e-03,4.394531250000000000e-03,3.662109375000000000e-03,3.906250000000000000e-03,3.173828125000000000e-03,2.685546875000000000e-03,9.765625000000000000e-04,9.765625000000000000e-04,2.197265625000000000e-03,1.708984375000000000e-03,1.953125000000000000e-03,1.220703125000000000e-03,1.464843750000000000e-03,1.464843750000000000e-03,1.708984375000000000e-03,9.765625000000000000e-04,2.441406250000000000e-04,7.324218750000000000e-04,0.000000000000000000e+00,1.464843750000000000e-03,7.324218750000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,4.882812500000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441406250000000000e-04,7.324218750000000000e-04,7.324218750000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,2.441406250000000000e-04,2.441406250000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882812500000000000e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
